,user_location,id,date,text,in_reply_to_status_id,in_reply_to_user_id,retweet_original_user,retweet_original_tweet_id,hashtags,retweet_count,favorite_count,source,user_id
361,Seattle,1516537121523343364,2022-04-19 22:00:00+00:00,"🚨@BTS_BIGHIT. NEW ALBUM. JUNE. 😭🚨 

#ARMY how are we doing? GIF responses only! 💜",,,,,['ARMY'],7039,28202,Sprinklr,14740219.0
362,still improving,1517514264977625089,2022-04-22 14:42:49+00:00,"#WE are bulletproof #BTS #ARMY @BTS_twt

06.10.2022 Comeback https://t.co/IcGKtADtq8",,,,,"['WE', 'BTS', 'ARMY']",6312,11940,Twitter Media Studio,1.0388376803882353e+18
363,still improving,1517514264977625089,2022-04-22 14:42:49+00:00,"#WE are bulletproof #BTS #ARMY @BTS_twt

06.10.2022 Comeback https://t.co/IcGKtADtq8",,,,,"['WE', 'BTS', 'ARMY']",6312,11940,Twitter Media Studio,1.0388376803882353e+18
364,still improving,1517514264977625089,2022-04-22 14:42:49+00:00,"#WE are bulletproof #BTS #ARMY @BTS_twt

06.10.2022 Comeback https://t.co/IcGKtADtq8",,,,,"['WE', 'BTS', 'ARMY']",6312,11940,Twitter Media Studio,1.0388376803882353e+18
365,,1300675022004994048,2020-09-01 06:01:05+00:00,"사랑하고 사랑하고 사랑합니다
#BTS
#ARMY
#우리아미상받았네
#BTS_Dynamite https://t.co/9yuiWdqJf4",,,,,"['BTS', 'ARMY', '우리아미상받았네', 'BTS_Dynamite']",764368,2329343,Twitter for Android,335141638.0
366,,1517966294779404290,2022-04-23 20:39:01+00:00,Grandpa is coming home.🙏🏼❤️#GodBlessOurMilitary #GodBlessAmerica #Army #Veteran  #Honor #integrity #Grandpa https://t.co/znptvviYNz,,,,,"['GodBlessOurMilitary', 'GodBlessAmerica', 'Army', 'Veteran', 'Honor', 'integrity', 'Grandpa']",1,1,Twitter for iPhone,1.491248244801872e+18
367,,1510386124417601539,2022-04-02 22:38:08+00:00,"Mientras una ""army"" hacía el ridículo e invadía el espacio personal de #hobi, otras caminaron por el autismo en cdmx en nombre de BTS y army.
No hagan famosa a gente pndeja. #hoseok #army https://t.co/N3S05j7i5u",,,,,['hobi'],3,6,Twitter for Android,1.1718696756612137e+18
368,Mexico,1512086888030478338,2022-04-07 15:16:21+00:00,"Caminata por el autismo CDMX 2022 💜💙BTS Y ARMY POR EL AUTISMO💙💜 #btsarmytampico #btsarmymexico #btsarmylatinoamerica 
#2deabril #autismo #inclusion #Reny💙 #autismomx #Arturito #ArturitoSeokJin #RenyyArturito💙💙 #Armyboy #bts #Army #btsarmy  #autismomlove🧩💫 @BTS_twt https://t.co/BfJa7wLYGB",,,,,"['btsarmytampico', 'btsarmymexico']",3,5,Twitter for Android,1323969518.0
369,( Scotland UK ) ,1517966931634135045,2022-04-23 20:41:33+00:00,"@AdvocateChar 
#TysonFury 
Each vinyl is custom made to order handmade by myself 
 #Army #Veteran how suffers from #PTSD 
if anyone is interested please contact me for details https://t.co/GVw9fqCuAe",,2720505525.0,,,"['TysonFury', 'Army', 'Veteran']",1,0,Twitter Web App,2390888330.0
370,still improving,1517514264977625089,2022-04-22 14:42:49+00:00,"#WE are bulletproof #BTS #ARMY @BTS_twt

06.10.2022 Comeback https://t.co/IcGKtADtq8",,,,,"['WE', 'BTS', 'ARMY']",6312,11940,Twitter Media Studio,1.0388376803882353e+18
371,Seattle,1516537121523343364,2022-04-19 22:00:00+00:00,"🚨@BTS_BIGHIT. NEW ALBUM. JUNE. 😭🚨 

#ARMY how are we doing? GIF responses only! 💜",,,,,['ARMY'],7039,28202,Sprinklr,14740219.0
372,St. Petersburg/Clearwater FL,1517963776485638146,2022-04-23 20:29:01+00:00,Join us tomorrow 2-4 as we join the Tampa Bay Rough Riders to fund guardians for Honor Flight!  #TheBomberGirls #pinup #redlips #victoryrolls #WWII #VietnamWar #gulfWar #IraqiWar #supportveterans #Patriots #USA  #Godblessamerica #Army #navy #airforce #marines #coastguard https://t.co/dlaQUs1aUk,,,,,['TheBomberGirls'],1,1,Twitter for Android,1299994849.0
373,still improving,1517514264977625089,2022-04-22 14:42:49+00:00,"#WE are bulletproof #BTS #ARMY @BTS_twt

06.10.2022 Comeback https://t.co/IcGKtADtq8",,,,,"['WE', 'BTS', 'ARMY']",6312,11940,Twitter Media Studio,1.0388376803882353e+18
374,( Scotland UK ) ,1517966225929818115,2022-04-23 20:38:45+00:00,"#TysonFury @Tyson_Fury 
Each vinyl is custom made to order handmade by myself 
 #Army #Veteran how suffers from #PTSD 
if anyone is interested please contact me for details https://t.co/E3Z2O2Pr2o",,,,,"['TysonFury', 'Army', 'Veteran']",1,2,Twitter Web App,2390888330.0
375,"Beijing, People's Republic of ",1517879626151866368,2022-04-23 14:54:38+00:00,G'nite! Happy Birthday to Chinese #Navy #ARMY! https://t.co/EPysTVMg8d,,,,,"['Navy', 'ARMY']",13,116,Twitter for Android,1.4986573226708337e+18
376,"Islamabad, Pakistan",1517567787375419395,2022-04-22 18:15:30+00:00,"یہ بہت اچھا فیصلہ ہے کہ انہیں ٹی وی سکرین سے اتار لیا گیا ہے لیکن بہت جلد اب ان کو یہ بھی بتانا ہوگا کہ اب وہ بھی باقی لوگوں کی طرح سویلین ہو چکے ہیں۔
https://t.co/DM8TNsdT0T
#ISPR #PakistanArmy #Army #Imrankhan #establishment @TauseefAhmedK13",,,,,,113,265,Twitter Web App,9.80906087829459e+17
377,( Scotland UK ) ,1517966058468278272,2022-04-23 20:38:05+00:00,"@fionad65 
#TysonFury 
Each vinyl is custom made to order handmade by myself 
 #Army #Veteran how suffers from #PTSD 
if anyone is interested please contact me for details https://t.co/rtVuYKDxdg",,859881223.0,,,"['TysonFury', 'Army', 'Veteran']",1,3,Twitter Web App,2390888330.0
378,,1515756366106972163,2022-04-17 18:17:33+00:00,"Aquí tienen unos headers creados por mi para el nuevo comeback 💜🌸 
@BTS_twt #bts #army https://t.co/rTrckThSct",,,,,"['bts', 'army']",12,48,Twitter for Android,1.2954230800099574e+18
379,,1517842955310190592,2022-04-23 12:28:55+00:00,"Hobi by @glassrtz 🎨

#ARMY #bts #BTS #BTSART #HOSEOK #JHOPE #HOBI @BTS_twt https://t.co/v7seM3SrvA",,,,,"['ARMY', 'bts', 'BTS', 'BTSART', 'HOSEOK', 'JHOPE', 'HOBI']",14,56,Twitter for iPhone,1.388963597049606e+18
380,BTS World 🌎,1517744740292128768,2022-04-23 05:58:39+00:00,"Namjoon Instagram traveling update design 🙂💜🫰
#Kimnamjoon #NAMJOON #rm #bts #BTS #ARMY #doodles #design https://t.co/pXKIhEGRFF",,,,,"['Kimnamjoon', 'NAMJOON', 'rm', 'bts', 'BTS', 'ARMY', 'doodles', 'design']",5,75,Twitter for Android,1.4021013134004142e+18
381,still improving,1517514264977625089,2022-04-22 14:42:49+00:00,"#WE are bulletproof #BTS #ARMY @BTS_twt

06.10.2022 Comeback https://t.co/IcGKtADtq8",,,,,"['WE', 'BTS', 'ARMY']",6312,11940,Twitter Media Studio,1.0388376803882353e+18
382,( Scotland UK ) ,1517965476143542276,2022-04-23 20:35:46+00:00,"@DAZNBoxing @Tyson_Fury @trboxing Each vinyl is custom made to order handmade by myself
 #Army #Veteran how suffers from #PTSD 
if anyone is interested please contact me for details https://t.co/DJllB6wfS6",1.5179331951232164e+18,7.379644083542876e+17,,,"['Army', 'Veteran']",1,1,Twitter Web App,2390888330.0
383,"Getafe, España",1517869968242716672,2022-04-23 14:16:15+00:00,"Aún le queda un pelín grande, pero por el tiempo que hará cuando le pueda quedar perfecto, posiblemente mi niño se me pueda asar, así que aprovechando este clima q hay... #bodybaby #baby #BabyBoyArmy #ARMY #BTSARMY #BTS @BTS_twt 😍💜 https://t.co/MY3sBqZ2YQ",,,,,,2,56,Twitter for Android,87942043.0
384,#MLM #BLM she/her²⁰⁺Muslim,1517951397840441349,2022-04-23 19:39:50+00:00,"@chartdata @BTS_twt @RecordingAcad #WE are bulletproof #BTS #ARMY @BTS_twt

06.10.2022 Comeback https://t.co/DOwy2DAJ02",1.5179388509910671e+18,7.442609355277353e+17,,,"['WE', 'BTS', 'ARMY']",4,15,Twitter for Android,2673147339.0
